drive,condition,replicate,stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,phase,disturbance_index,current_blur_sigma,future_blur_sigma,forward_target_m,yaw_target_rad,forward_prediction_m,yaw_prediction_rad,forward_absolute_error_m,yaw_absolute_error_rad,prediction_error_l2,prediction_error_rms,prediction_error_l2_ema,prediction_error_cosine_previous,prediction_error_temporal_variance,temporal_variance_window_count
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,68,68,68,69,0000000068.png,0000000069.png,disturbance,28,1.5,1.5,0.4118380546569824,-0.00947600044310093,0.5683820247650146,-0.012628540396690369,0.15654397010803223,0.0031525399535894394,71.25587463378906,0.22493531171407866,75.69527909126407,-0.22229215502738953,0.04417160525918007,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,69,69,69,70,0000000069.png,0000000070.png,disturbance,29,1.5,1.5,0.4156879782676697,-0.009832999669015408,0.5689111351966858,-0.013362094759941101,0.1532231569290161,0.0035290950909256935,62.21315383911133,0.19638992678745557,72.90447916406845,-0.22170531749725342,0.04294637590646744,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,70,70,70,71,0000000070.png,0000000071.png,disturbance,30,1.5,1.5,0.4182926118373871,-0.013009999878704548,0.5564329624176025,-0.014481707476079464,0.13814035058021545,0.001471707597374916,63.13022994995117,0.1992848791432351,70.88120957674617,-0.14122867584228516,0.04201271012425423,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,71,71,71,72,0000000071.png,0000000072.png,disturbance,31,1.5,1.5,0.4180006682872772,-0.014019000343978405,0.5574412941932678,-0.013290132395923138,0.1394406259059906,0.0007288679480552673,58.049903869628906,0.18324768646908346,68.22512929537291,-0.10190513730049133,0.04165883734822273,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,72,72,72,73,0000000072.png,0000000073.png,disturbance,32,1.5,1.5,0.417253315448761,-0.015323000028729439,0.5492404103279114,-0.013388819992542267,0.1319870948791504,0.001934180036187172,65.10865020751953,0.20553022233817167,67.58001812418726,-0.16132260859012604,0.04284021258354187,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,73,73,73,74,0000000073.png,0000000074.png,disturbance,33,1.5,1.5,0.41563257575035095,-0.01800299994647503,0.5504469871520996,-0.013531838543713093,0.13481441140174866,0.004471161402761936,62.039825439453125,0.19584276695729091,66.4331982384473,-0.17221906781196594,0.04123595356941223,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,74,74,74,75,0000000074.png,0000000075.png,disturbance,34,1.5,1.5,0.4140208959579468,-0.018331000581383705,0.5541301965713501,-0.013530267402529716,0.14010930061340332,0.004800733178853989,69.15544128417969,0.21830483678467189,66.99670254891392,-0.13397008180618286,0.04065660387277603,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,75,75,75,76,0000000075.png,0000000076.png,disturbance,35,1.5,1.5,0.41281023621559143,-0.02015800029039383,0.554995059967041,-0.013553334400057793,0.14218482375144958,0.006604665890336037,72.63683319091797,0.2292946228878542,68.16420959180876,-0.12824717164039612,0.040107447654008865,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,76,76,76,77,0000000076.png,0000000077.png,disturbance,36,1.5,1.5,0.41026365756988525,-0.02303900010883808,0.5521724820137024,-0.012774588540196419,0.14190882444381714,0.010264411568641663,69.51846313476562,0.219450781793738,68.44454007520083,-0.16059759259223938,0.03973999246954918,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,77,77,77,78,0000000077.png,0000000078.png,disturbance,37,1.5,1.5,0.40735238790512085,-0.021021999418735504,0.5525805354118347,-0.013016518205404282,0.14522814750671387,0.008005481213331223,62.230587005615234,0.1964449477026422,67.15825178979662,-0.19722697138786316,0.03986845910549164,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,78,78,78,79,0000000078.png,0000000079.png,disturbance,38,1.5,1.5,0.40564945340156555,-0.02145499922335148,0.5530646443367004,-0.013112169690430164,0.1474151909351349,0.008342829532921314,67.15821838378906,0.2120001481815936,67.15824487475305,-0.086371511220932,0.04050571098923683,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,79,79,79,80,0000000079.png,0000000080.png,disturbance,39,1.5,1.5,0.4041428864002228,-0.024598000571131706,0.5555872321128845,-0.0128092709928751,0.15144434571266174,0.011788729578256607,73.24223327636719,0.23120572368648645,68.41763047388719,-0.09748438745737076,0.04300599917769432,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,80,80,80,81,0000000080.png,0000000081.png,disturbance,40,1.5,2.25,0.40429630875587463,-0.02353299967944622,0.5580333471298218,-0.012166101485490799,0.15373703837394714,0.011366898193955421,84.46630859375,0.26663705219297185,71.73970684469879,-0.17586378753185272,0.04624418169260025,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,81,81,81,82,0000000081.png,0000000082.png,disturbance,41,2.25,2.25,0.4077465236186981,-0.023809000849723816,0.5676794052124023,-0.010222908109426498,0.15993288159370422,0.013586092740297318,77.80707550048828,0.24561566128825815,72.99565215644722,-0.31244900822639465,0.04929002374410629,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,82,82,82,83,0000000082.png,0000000083.png,disturbance,42,2.25,2.25,0.41293472051620483,-0.027111999690532684,0.5629945397377014,-0.010056320577859879,0.15005981922149658,0.017055679112672806,69.23191833496094,0.218546236026501,72.21655925539956,-0.2177385687828064,0.049130477011203766,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,83,83,83,84,0000000083.png,0000000084.png,disturbance,43,2.25,2.25,0.4169197380542755,-0.024918999522924423,0.5666717290878296,-0.01001221314072609,0.14975199103355408,0.014906786382198334,67.45682525634766,0.21294274698258417,71.23129431759583,-0.08769491314888,0.04811545088887215,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,84,84,84,85,0000000084.png,0000000085.png,disturbance,44,2.25,2.25,0.42095378041267395,-0.025112999603152275,0.565719485282898,-0.009850396774709225,0.144765704870224,0.01526260282844305,71.82255554199219,0.22672418875713712,71.35368539104587,-0.1409764587879181,0.048488158732652664,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,85,85,85,86,0000000085.png,0000000086.png,disturbance,45,2.25,2.25,0.4249878227710724,-0.027689000591635704,0.5742470026016235,-0.008597937412559986,0.14925917983055115,0.019091062247753143,70.16461944580078,0.2214905356167655,71.10754874038014,-0.12938563525676727,0.049627963453531265,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,86,86,86,87,0000000086.png,0000000087.png,disturbance,46,2.25,2.25,0.4287487864494324,-0.02508299984037876,0.5730760097503662,-0.0073562609031796455,0.14432722330093384,0.01772673800587654,73.37821960449219,0.2316349877995114,71.57757760925134,-0.10017552226781845,0.05063079297542572,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,87,87,87,88,0000000087.png,0000000088.png,disturbance,47,2.25,2.25,0.4324532747268677,-0.024984000250697136,0.5720238089561462,-0.0074521866627037525,0.13957053422927856,0.01753181405365467,73.78068542480469,0.2329054538084154,72.03362092707088,-0.12907257676124573,0.05080602318048477,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,88,88,88,89,0000000088.png,0000000089.png,disturbance,48,2.25,2.25,0.4359927475452423,-0.026791000738739967,0.5820778012275696,-0.00877569429576397,0.14608505368232727,0.018015306442975998,83.07942199707031,0.26225902532024176,74.32010174856077,-0.16100439429283142,0.050483595579862595,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,89,89,89,90,0000000089.png,0000000090.png,disturbance,49,2.25,2.25,0.44094303250312805,-0.024001000449061394,0.5782605409622192,-0.006015365943312645,0.1373175084590912,0.01798563450574875,72.91975402832031,0.23018772157393766,74.03022977047101,-0.1683025360107422,0.04984848201274872,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,90,90,90,91,0000000090.png,0000000091.png,disturbance,50,2.25,2.25,0.4453333914279938,-0.024464000016450882,0.5768376588821411,-0.006315268576145172,0.13150426745414734,0.01814873144030571,68.56930541992188,0.21645455354970766,72.89981842990734,-0.025738287717103958,0.04958299547433853,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,91,91,91,92,0000000091.png,0000000092.png,disturbance,51,2.25,2.25,0.4514870345592499,-0.02656799927353859,0.5815049409866333,-0.004812462721019983,0.13001790642738342,0.021755537018179893,75.84735107421875,0.2394293501036242,73.50995768727981,-0.08887121826410294,0.05100753903388977,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,92,92,92,93,0000000092.png,0000000093.png,disturbance,52,2.25,2.25,0.45680537819862366,-0.02342900075018406,0.5868791341781616,-0.004395879805088043,0.13007375597953796,0.019033120945096016,76.74930572509766,0.24227658294675877,74.1805027311081,-0.03900713101029396,0.051633723080158234,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,93,93,93,94,0000000093.png,0000000094.png,disturbance,53,2.25,2.25,0.46258077025413513,-0.023643000051379204,0.5851917266845703,-0.0027880053967237473,0.12261095643043518,0.020854994654655457,76.51561737060547,0.24153888663470513,74.66387146148406,-0.17951077222824097,0.05289002135396004,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,94,94,94,95,0000000094.png,0000000095.png,disturbance,54,2.25,2.25,0.46837863326072693,-0.0263030007481575,0.5877781510353088,-0.002453877590596676,0.11939951777458191,0.02384912222623825,79.60347747802734,0.2512864303984709,75.68636990690852,-0.08088885992765427,0.053483039140701294,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,95,95,95,96,0000000095.png,0000000096.png,disturbance,55,2.25,2.25,0.47338777780532837,-0.024653000757098198,0.5948243737220764,-0.0014817792689427733,0.12143659591674805,0.02317122183740139,82.0415267944336,0.25898267592941526,77.00188738262622,-0.11028708517551422,0.054990533739328384,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,96,96,96,97,0000000096.png,0000000097.png,disturbance,56,2.25,2.25,0.47931477427482605,-0.024653000757098198,0.5941184163093567,-0.0005219015292823315,0.11480364203453064,0.02413109876215458,83.6150131225586,0.263949749367189,78.37080441079223,-0.07517819106578827,0.055208973586559296,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,97,97,97,98,0000000097.png,0000000098.png,disturbance,57,2.25,2.25,0.4850938618183136,-0.02487199939787388,0.5954363346099854,-0.00032193970400840044,0.11034247279167175,0.0245500598102808,87.9333724975586,0.27758162331195163,80.35025600475288,-0.0939418375492096,0.058309875428676605,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,98,98,98,99,0000000098.png,0000000099.png,disturbance,58,2.25,2.25,0.4924447238445282,-0.027432000264525414,0.5952145457267761,1.2029311619699001e-05,0.10276982188224792,0.027444029226899147,91.92509460449219,0.29018240575038723,82.74624759489892,-0.0985710546374321,0.06267538666725159,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,99,99,99,100,0000000099.png,0000000100.png,disturbance,59,2.25,2.25,0.49956798553466797,-0.02549000084400177,0.6025326251983643,-0.000343501684255898,0.10296463966369629,0.025146499276161194,95.46564483642578,0.30135894388332274,85.37916282389497,-0.08524370193481445,0.06678076833486557,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,100,100,100,101,0000000100.png,0000000101.png,disturbance,60,2.25,3.0,0.507736086845398,-0.027316000312566757,0.6029251217842102,-0.0003792119678109884,0.09518903493881226,0.026936788111925125,107.95814514160156,0.3407943518952155,90.05301216366024,-0.2036598175764084,0.07406817376613617,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,101,101,101,102,0000000101.png,0000000102.png,disturbance,61,3.0,3.0,0.5154629349708557,-0.02365799993276596,0.5944628119468689,0.0007999730296432972,0.07899987697601318,0.02445797249674797,84.83954620361328,0.2678152690241313,88.97382470993053,-0.09166078269481659,0.07553374022245407,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,102,102,102,103,0000000102.png,0000000103.png,disturbance,62,3.0,3.0,0.5239823460578918,-0.023483000695705414,0.5964147448539734,0.001794029725715518,0.07243239879608154,0.025277029722929,90.04332733154297,0.28424215777171863,89.19521175260431,-0.11926192045211792,0.07743097841739655,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,103,103,103,104,0000000103.png,0000000104.png,disturbance,63,3.0,3.0,0.532013475894928,-0.025685999542474747,0.6024693846702576,0.0036533931270241737,0.07045590877532959,0.029339391738176346,85.02629852294922,0.26840479048637356,88.33224671406572,0.0029350495897233486,0.07777852565050125,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,104,104,104,105,0000000104.png,0000000105.png,disturbance,64,3.0,3.0,0.5404196977615356,-0.02394000068306923,0.6028701663017273,0.00431066146120429,0.06245046854019165,0.028250662609934807,94.42505645751953,0.2980741075945991,89.59345833096066,-0.10000788420438766,0.08000088483095169,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,105,105,105,106,0000000105.png,0000000106.png,disturbance,65,3.0,3.0,0.5490389466285706,-0.02389100007712841,0.6030884981155396,0.004002686124294996,0.054049551486968994,0.027893686667084694,92.66065979003906,0.29250437490745357,90.22836903298989,-0.05404346436262131,0.08066728711128235,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,106,106,106,107,0000000106.png,0000000107.png,disturbance,66,3.0,3.0,0.5580164790153503,-0.02522600069642067,0.6021430492401123,0.005101233720779419,0.04412657022476196,0.03032723441720009,90.2895736694336,0.28501950211891763,90.24103839273374,-0.09344792366027832,0.08044245839118958,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,107,107,107,108,0000000107.png,0000000108.png,disturbance,67,3.0,3.0,0.5660713911056519,-0.021918000653386116,0.6003717184066772,0.005275774747133255,0.03430032730102539,0.02719377540051937,90.40176391601562,0.2853736701772269,90.2743085760531,0.09046134352684021,0.07904049754142761,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,108,108,108,109,0000000108.png,0000000109.png,disturbance,68,3.0,3.0,0.5748332738876343,-0.021578999236226082,0.6007989645004272,0.0056218612007796764,0.02596569061279297,0.027200860902667046,99.86235046386719,0.3152381504404721,92.25903324683063,-0.1597796082496643,0.07756466418504715,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,109,109,109,110,0000000109.png,0000000110.png,disturbance,69,3.0,3.0,0.5821145176887512,-0.02173599973320961,0.5975208282470703,0.004214269574731588,0.015406310558319092,0.025950269773602486,81.7151107788086,0.25795227654375497,90.07644129595006,-0.07013802975416183,0.07677200436592102,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,110,110,110,111,0000000110.png,0000000111.png,disturbance,70,3.0,3.0,0.5869883298873901,-0.023607999086380005,0.5945183634757996,0.005223463289439678,0.007530033588409424,0.028831463307142258,86.41746520996094,0.2727963150659294,89.31903324615033,-0.11478498578071594,0.07606100291013718,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,111,111,111,112,0000000111.png,0000000112.png,disturbance,71,3.0,3.0,0.5908119082450867,-0.02094700001180172,0.5962461829185486,0.005185843911021948,0.005434274673461914,0.026132844388484955,79.40010070800781,0.2506444343918065,87.26581421075483,-0.03142830729484558,0.07474739849567413,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,112,112,112,113,0000000112.png,0000000113.png,disturbance,72,3.0,3.0,0.5916970372200012,-0.022158000618219376,0.5961098074913025,0.004334719385951757,0.0044127702713012695,0.02649272046983242,74.25405883789062,0.2343997624349692,84.57238084857194,0.013433799147605896,0.0705113410949707,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,113,113,113,114,0000000113.png,0000000114.png,disturbance,73,3.0,3.0,0.590869665145874,-0.018794000148773193,0.5958038568496704,0.004694362636655569,0.004934191703796387,0.02348836325109005,72.17266845703125,0.22782940002570196,82.00564038352303,0.018788684159517288,0.06623795628547668,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,114,114,114,115,0000000114.png,0000000115.png,disturbance,74,3.0,3.0,0.591065526008606,-0.017799999564886093,0.5970319509506226,0.004432143177837133,0.0059664249420166016,0.022232143208384514,69.54613494873047,0.21953814587334355,79.42652275852097,0.00867044273763895,0.06231853738427162,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,115,115,115,116,0000000115.png,0000000116.png,disturbance,75,3.0,3.0,0.5902866125106812,-0.01785000041127205,0.5956221222877502,0.0043985554948449135,0.005335509777069092,0.022248554974794388,72.28278350830078,0.22817698271823997,77.9477687337254,0.01114586554467678,0.05821719765663147,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,116,116,116,117,0000000116.png,0000000117.png,disturbance,76,3.0,3.0,0.5886841416358948,-0.02001900039613247,0.597673773765564,0.005528587847948074,0.00898963212966919,0.025547588244080544,75.02618408203125,0.23683714628343688,77.34300071082471,-0.03177439421415329,0.05335518717765808,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,117,117,117,118,0000000117.png,0000000118.png,disturbance,77,3.0,3.0,0.5883098840713501,-0.01781100034713745,0.5955958366394043,0.005075318273156881,0.007285952568054199,0.02288631908595562,81.76289367675781,0.2581031057341269,78.25791855477286,0.023772340267896652,0.05297945812344551,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,118,118,118,119,0000000118.png,0000000119.png,disturbance,78,3.0,3.0,0.5873583555221558,-0.017813000828027725,0.598831057548523,0.005053001921623945,0.011472702026367188,0.022866003215312958,76.11112976074219,0.2402620377159603,77.81353327440851,-0.03856215626001358,0.05093574896454811,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,119,119,119,120,0000000119.png,0000000120.png,disturbance,79,3.0,3.0,0.5858801603317261,-0.019816000014543533,0.5989252328872681,0.005412789527326822,0.013045072555541992,0.02522878907620907,77.14960479736328,0.2435402239532965,77.67610007966015,-0.012863928452134132,0.05062953382730484,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,120,120,120,121,0000000120.png,0000000121.png,recovery,,3.0,0.0,0.586118757724762,-0.017971999943256378,0.5958780646324158,0.0061025116592645645,0.009759306907653809,0.024074511602520943,220.6494903564453,0.6965301438728054,107.27159186695468,-0.15340401232242584,0.10044766217470169,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,121,121,121,122,0000000121.png,0000000122.png,recovery,,0.0,0.0,0.58598393201828,-0.01792430691421032,0.6307129263877869,0.023762641474604607,0.044728994369506836,0.041686948388814926,116.29449462890625,0.3671099398247984,109.13933273867865,-0.26308760046958923,0.11126000434160233,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,122,122,122,123,0000000122.png,0000000123.png,recovery,,0.0,0.0,0.5859181880950928,-0.01964000053703785,0.6173920631408691,0.0241151861846447,0.03147387504577637,0.0437551885843277,118.20535278320312,0.3731419906389951,111.01599888789522,-0.12255562841892242,0.12350821495056152,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,123,123,123,124,0000000123.png,0000000124.png,recovery,,0.0,0.0,0.5851221084594727,-0.01785999909043312,0.6130906343460083,0.023084348067641258,0.027968525886535645,0.04094434529542923,101.50849151611328,0.3204345703125,109.04794486193636,-0.06549061089754105,0.1292438805103302,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,124,124,124,125,0000000124.png,0000000125.png,recovery,,0.0,0.0,0.5860834717750549,-0.01760300062596798,0.6019902229309082,0.02467780001461506,0.01590675115585327,0.04228080064058304,103.70723724365234,0.32737540727002307,107.94241838495157,-0.035448767244815826,0.13507968187332153,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,125,125,125,126,0000000125.png,0000000126.png,recovery,,0.0,0.0,0.5870105028152466,-0.01813800074160099,0.5862234830856323,0.029934998601675034,0.0007870197296142578,0.04807300120592117,98.9463119506836,0.3123464684036527,106.0802243530581,-0.15786656737327576,0.13892823457717896,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,126,126,126,127,0000000126.png,0000000127.png,recovery,,0.0,0.0,0.58867347240448,-0.015066999942064285,0.5736123323440552,0.030752092599868774,0.015061140060424805,0.04581909254193306,99.20864868164062,0.31317458060997727,104.65780818907469,-0.09031064063310623,0.14336487650871277,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,127,127,127,128,0000000127.png,0000000128.png,recovery,,0.0,0.0,0.5897287726402283,-0.010967999696731567,0.5601441860198975,0.032885536551475525,0.02958458662033081,0.04385353624820709,107.2870864868164,0.338675991944102,105.20206879670722,-0.08186514675617218,0.14906658232212067,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,128,128,128,129,0000000128.png,0000000129.png,recovery,,0.0,0.0,0.5915483236312866,-0.00827999971807003,0.5647039413452148,0.034735169261693954,0.026844382286071777,0.043015167117118835,109.15367126464844,0.3445683080936882,106.02005050757106,-0.308736115694046,0.10601607710123062,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,129,129,129,130,0000000129.png,0000000130.png,recovery,,0.0,0.0,0.5929791331291199,-0.005216000135987997,0.5468207597732544,0.03457252308726311,0.04615837335586548,0.03978852182626724,99.26410675048828,0.3133496416739653,104.62157014985492,-0.16548386216163635,0.10185076296329498,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,130,130,130,131,0000000130.png,0000000131.png,recovery,,0.0,0.0,0.5958620309829712,-0.0027409999165683985,0.5334439277648926,0.03614334017038345,0.06241810321807861,0.03888434171676636,97.24626159667969,0.30697986036821384,103.09488127934765,-0.13670963048934937,0.0966930016875267,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,131,131,131,132,0000000131.png,0000000132.png,recovery,,0.0,0.0,0.597811222076416,0.0002789999998640269,0.5315215587615967,0.03679191321134567,0.06628966331481934,0.036512915045022964,89.33170318603516,0.2819957779532771,100.24590341403197,-0.11368606984615326,0.09387388080358505,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,132,132,132,133,0000000132.png,0000000133.png,recovery,,0.0,0.0,0.5999211668968201,0.002891999902203679,0.5252550840377808,0.03726338967680931,0.0746660828590393,0.03437139093875885,92.2994613647461,0.2913641666573349,98.60098990982979,-0.0877666100859642,0.0908496305346489,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,133,133,133,134,0000000133.png,0000000134.png,recovery,,0.0,0.0,0.6036241054534912,0.005789000075310469,0.5185278058052063,0.03807184100151062,0.08509629964828491,0.032282840460538864,93.98273468017578,0.29667781254148906,97.64501107729141,-0.13254901766777039,0.08969540148973465,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,134,134,134,135,0000000134.png,0000000135.png,recovery,,0.0,0.0,0.6073728799819946,0.008217999711632729,0.5285127758979797,0.03784967213869095,0.07886010408401489,0.02963167242705822,118.11434936523438,0.3728547125593855,101.8821641028956,-0.06960351765155792,0.09442457556724548,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,135,135,135,136,0000000135.png,0000000136.png,recovery,,0.0,0.0,0.6106353998184204,0.011285999789834023,0.5366392731666565,0.03717891126871109,0.07399612665176392,0.025892911478877068,121.06941986083984,0.3821830635094025,105.85392604479007,-0.247141033411026,0.09806205332279205,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,136,136,136,137,0000000136.png,0000000137.png,recovery,,0.0,0.0,0.6129325032234192,0.012533999979496002,0.5439739227294922,0.03488419950008392,0.068958580493927,0.02235019952058792,122.37857055664062,0.3863156847980666,109.27452745874315,-0.21591103076934814,0.10362038016319275,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,137,137,137,138,0000000137.png,0000000138.png,recovery,,0.0,0.0,0.6155083179473877,0.014089999720454216,0.5519551038742065,0.033216774463653564,0.06355321407318115,0.01912677474319935,95.5186996459961,0.3015264346243987,106.42707110150451,-0.1637946367263794,0.10310832411050797,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,138,138,138,139,0000000138.png,0000000139.png,recovery,,0.0,0.0,0.6190165281295776,0.01510000042617321,0.556838870048523,0.03086349368095398,0.06217765808105469,0.01576349325478077,94.434814453125,0.29810488824963416,103.94467397528996,-0.12201444804668427,0.10272294282913208,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,139,139,139,140,0000000139.png,0000000140.png,recovery,,0.0,0.0,0.6222248077392578,0.014669000171124935,0.5574414730072021,0.029973432421684265,0.06478333473205566,0.01530443225055933,113.5039291381836,0.3583008843892517,105.92343979400894,-0.07147358357906342,0.10789687186479568,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,140,140,140,141,0000000140.png,0000000141.png,recovery,,0.0,0.0,0.6247717142105103,0.014945999719202518,0.576460599899292,0.02960294485092163,0.04831111431121826,0.014656945131719112,114.98939514160156,0.36299008832619745,107.80009255096063,-0.11310619115829468,0.11381036043167114,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,141,141,141,142,0000000141.png,0000000142.png,recovery,,0.0,0.0,0.6293520927429199,0.015406000427901745,0.579346239566803,0.027427850291132927,0.05000585317611694,0.012021849863231182,112.67047119140625,0.3556698869357121,108.80826092953288,-0.1305464506149292,0.11795506626367569,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,142,142,142,143,0000000142.png,0000000143.png,recovery,,0.0,0.0,0.6330044865608215,0.013820307329297066,0.5900276303291321,0.026076840236783028,0.04297685623168945,0.012256532907485962,118.34424591064453,0.3735804511638466,110.782209820623,-0.12042594701051712,0.11738564819097519,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,143,143,143,144,0000000143.png,0000000144.png,recovery,,0.0,0.0,0.636670708656311,0.01430600043386221,0.6056661009788513,0.02476135641336441,0.031004607677459717,0.010455355979502201,122.02544403076172,0.3852009706668666,113.10955930212171,-0.23753345012664795,0.11797972023487091,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,144,144,144,145,0000000144.png,0000000145.png,recovery,,0.0,0.0,0.6414275169372559,0.013400999829173088,0.6175146698951721,0.02186444215476513,0.02391284704208374,0.008463442325592041,111.2850112915039,0.3512963559150636,112.73187786392381,-0.14857351779937744,0.11502808332443237,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,145,145,145,146,0000000145.png,0000000146.png,recovery,,0.0,0.0,0.6457141637802124,0.014047999866306782,0.6229968070983887,0.02136666513979435,0.02271735668182373,0.007318665273487568,110.88259887695312,0.3500260581806547,112.3490771136209,-0.24252831935882568,0.11928772181272507,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,146,146,146,147,0000000146.png,0000000147.png,recovery,,0.0,0.0,0.6498309373855591,0.012897999957203865,0.621026873588562,0.019569918513298035,0.02880406379699707,0.00667191855609417,106.07431030273438,0.33484761181133943,111.05020038376739,-0.19812265038490295,0.12176553159952164,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,147,147,147,148,0000000147.png,0000000148.png,recovery,,0.0,0.0,0.6537983417510986,0.012846999801695347,0.632813036441803,0.017592299729585648,0.020985305309295654,0.004745299927890301,110.48790740966797,0.3487801120432909,110.93380573812881,-0.1264970600605011,0.11985952407121658,8
2011_09_26/2011_09_26_drive_0005_sync,persistent_blur,0,148,148,148,149,0000000148.png,0000000149.png,recovery,,0.0,0.0,0.6578253507614136,0.010804999619722366,0.6408606767654419,0.01834276132285595,0.01696467399597168,0.007537761703133583,103.37397766113281,0.3263233883664427,109.36892132619064,-0.23183533549308777,0.11660003662109375,8
