sequence_id,frame_id,frame_index,valid_warp_ratio_z1,valid_warp_ratio_z4,error_z1,dynamic_error_z1,correction_z1,state_z1,error_z4,dynamic_error_z4,correction_z4,state_z4
0006,000136,136,0.9844701886177063,0.9690398573875427,0.01585111953318119,0.01076384074985981,0.011206727474927902,0.3436831831932068,0.00459508690983057,0.0025450352113693953,0.0028685173019766808,0.21770921349525452
0006,000137,137,0.9798180460929871,0.9597654342651367,0.015904460102319717,0.010792510583996773,0.011265620589256287,0.34369468688964844,0.004430384840816259,0.0025003168266266584,0.002773368265479803,0.21786384284496307
0006,000138,138,0.9795786142349243,0.9592198729515076,0.015872804448008537,0.010815167799592018,0.011273488402366638,0.34370625019073486,0.004381237551569939,0.0024455618113279343,0.002753438428044319,0.2180832326412201
0006,000139,139,0.9829308986663818,0.966312050819397,0.01588483713567257,0.010841427370905876,0.011311963200569153,0.3437480628490448,0.004602821543812752,0.0024926115293055773,0.0029116945806890726,0.21793746948242188
0006,000140,140,0.9820756912231445,0.9642662405967712,0.01586064323782921,0.010867354460060596,0.011319475248456001,0.3437625765800476,0.004783477168530226,0.0025959904305636883,0.0029840220231562853,0.2175498604774475
0006,000141,141,0.984333336353302,0.9690398573875427,0.015892324969172478,0.010879302397370338,0.01133856549859047,0.34376993775367737,0.00452700350433588,0.0026142008136957884,0.002821238012984395,0.21746085584163666
0006,000142,142,0.9806048274040222,0.9619476199150085,0.01587974838912487,0.010904123075306416,0.011361699551343918,0.34376809000968933,0.004387212917208672,0.00261195027269423,0.002754638437181711,0.21735231578350067
0006,000143,143,0.9800233244895935,0.9596290588378906,0.015915529802441597,0.010927886702120304,0.011384384706616402,0.343793660402298,0.004587866365909576,0.002606008667498827,0.0028636737260967493,0.2172340303659439
0006,000144,144,0.9840939044952393,0.9686306715011597,0.01590101607143879,0.01096249371767044,0.011373953893780708,0.3438258469104767,0.004343410022556782,0.0025554329622536898,0.0027128641959279776,0.21734385192394257
0006,000145,145,0.9809468984603882,0.9619476199150085,0.015892961993813515,0.010970673523843288,0.011396784335374832,0.3438273072242737,0.004505306947976351,0.0025647918228060007,0.002835505409166217,0.21729189157485962
0006,000146,146,0.981938898563385,0.9637206792831421,0.0159183107316494,0.010999956168234348,0.011417286470532417,0.34386876225471497,0.004214588552713394,0.002470304723829031,0.00265373382717371,0.21756944060325623
0006,000147,147,0.9795444011688232,0.9597654342651367,0.01594623364508152,0.011020882055163383,0.011476073414087296,0.34386467933654785,0.004654253367334604,0.0025506136007606983,0.0029188799671828747,0.21726909279823303
0006,000148,148,0.9851201176643372,0.9702673554420471,0.01592300646007061,0.011035756208002567,0.011456719599664211,0.34387415647506714,0.004404111765325069,0.0025595419574528933,0.0027575059793889523,0.2171982377767563
0006,000149,149,0.9868304133415222,0.9735406637191772,0.0159969013184309,0.011057385243475437,0.011506539769470692,0.3438795506954193,0.004880211781710386,0.002661858918145299,0.0030221273191273212,0.21678206324577332
0006,000150,150,0.9821099042892456,0.9642662405967712,0.016006099060177803,0.011041674762964249,0.011517610400915146,0.34390178322792053,0.0041647134348750114,0.00253260787576437,0.0026102145202457905,0.2170608788728714
0006,000151,151,0.9825546145439148,0.9649481773376465,0.01605151779949665,0.011081399396061897,0.011555243283510208,0.3439086675643921,0.004714922048151493,0.002584860660135746,0.002938916441053152,0.21673335134983063
0006,000152,152,0.9845044016838074,0.9693126082420349,0.016045302152633667,0.011093434877693653,0.011548193171620369,0.3439609110355377,0.004396779462695122,0.0025766112376004457,0.0027449270710349083,0.21668945252895355
0006,000153,153,0.9837176203727722,0.9675395488739014,0.01607564650475979,0.011114363558590412,0.011591908521950245,0.34396424889564514,0.004730649758130312,0.002665146254003048,0.002941216342151165,0.21626441180706024
0006,000154,154,0.9778682589530945,0.9562193155288696,0.01608026772737503,0.01115605141967535,0.011613013222813606,0.3440011143684387,0.0042579323053359985,0.002558534499257803,0.002677182899788022,0.21653878688812256
0006,000155,155,0.9844017624855042,0.9690398573875427,0.01605038158595562,0.011195061728358269,0.01159665733575821,0.34401363134384155,0.004388086032122374,0.0024669691920280457,0.002743704942986369,0.21683330833911896
0006,000156,156,0.9847438335418701,0.9698581695556641,0.016052501276135445,0.01122527476400137,0.011623195372521877,0.34404319524765015,0.004321415442973375,0.0024473692756146193,0.0027101177256554365,0.2168874442577362
0006,000157,157,0.9778340458869934,0.9558101892471313,0.01614491268992424,0.011246184818446636,0.011688902042806149,0.34406548738479614,0.004498959053307772,0.0024570568930357695,0.002819773042574525,0.2168775498867035
0006,000158,158,0.9829992651939392,0.9660392999649048,0.016111524775624275,0.011282564140856266,0.01166902482509613,0.3440626859664917,0.004380470607429743,0.0024479550775140524,0.0027532114181667566,0.21684694290161133
0006,000159,159,0.9838544726371765,0.9678123593330383,0.016154376789927483,0.01132132112979889,0.011705038137733936,0.3440839946269989,0.004109303932636976,0.0023892440367490053,0.0026072273030877113,0.21715377271175385
0006,000160,160,0.9779024720191956,0.9560829401016235,0.016158955171704292,0.0113206896930933,0.011717019602656364,0.3440687358379364,0.004362132400274277,0.0024029528722167015,0.0027227771934121847,0.21703876554965973
0006,000161,161,0.9799891114234924,0.9601746201515198,0.016230806708335876,0.011357948184013367,0.011784925125539303,0.34410908818244934,0.00430700508877635,0.0024144023191183805,0.0026964431162923574,0.21706938743591309
0006,000162,162,0.9875829815864563,0.9751773476600647,0.016210217028856277,0.011375389993190765,0.011747526936233044,0.34410932660102844,0.0042442078702151775,0.0024021423887461424,0.0026777249295264482,0.217158243060112
0006,000163,163,0.981220543384552,0.9627659916877747,0.01613829843699932,0.01135848369449377,0.01170435268431902,0.3441281318664551,0.004131568130105734,0.002369131427258253,0.002615136792883277,0.21732304990291595
0006,000164,164,0.9852569103240967,0.9709492921829224,0.016228867694735527,0.01139364019036293,0.011771068908274174,0.3441595733165741,0.004734895192086697,0.002464917255565524,0.0029574809595942497,0.21711264550685883
0006,000165,165,0.9841281175613403,0.9683579206466675,0.016276134178042412,0.011418762616813183,0.011813683435320854,0.3441648483276367,0.004285657312721014,0.002415209077298641,0.0027119803708046675,0.2172720730304718
0006,000166,166,0.9818020462989807,0.963584303855896,0.016333965584635735,0.01144082099199295,0.011865951120853424,0.34417739510536194,0.004357671830803156,0.0024214405566453934,0.002748063299804926,0.21726804971694946
0006,000167,167,0.9838544726371765,0.9682214856147766,0.016319358721375465,0.011462191119790077,0.011865445412695408,0.3441984951496124,0.004407534375786781,0.0024627484381198883,0.0027835944201797247,0.21713072061538696
0006,000168,168,0.9852911233901978,0.9706764817237854,0.016310231760144234,0.011494888924062252,0.011883694678544998,0.34421467781066895,0.0045110248029232025,0.002522044349461794,0.0028094840236008167,0.21688102185726166
0006,000169,169,0.9830676913261414,0.96672123670578,0.016319159418344498,0.011513307690620422,0.0118879284709692,0.3442066013813019,0.00418679928407073,0.002467441139742732,0.0026231848169118166,0.2169681340456009
0006,000170,170,0.9802627563476562,0.9612656831741333,0.01631176471710205,0.011530928313732147,0.011895619332790375,0.34422996640205383,0.0043573747389018536,0.0024697608314454556,0.002721308497712016,0.21690531075000763
0006,000171,171,0.9810494780540466,0.9624931812286377,0.016313906759023666,0.01154260616749525,0.011893006041646004,0.3442472517490387,0.004146636463701725,0.002342844847589731,0.0025997059419751167,0.21741455793380737
0006,000172,172,0.9846069812774658,0.9693126082420349,0.01637454889714718,0.01157752238214016,0.011938134208321571,0.3442733585834503,0.0044715204276144505,0.0024039612617343664,0.0027926862239837646,0.21718043088912964
0006,000173,173,0.9845727682113647,0.9691762328147888,0.01641257479786873,0.0115967383608222,0.0119778485968709,0.344271719455719,0.004692313261330128,0.0025285370647907257,0.00292099523358047,0.21679779887199402
0006,000174,174,0.9841965436935425,0.9682214856147766,0.01647251471877098,0.011637367308139801,0.012026360258460045,0.3442826271057129,0.004208658821880817,0.002452499931678176,0.0026472110766917467,0.21707211434841156
0006,000175,175,0.9817336201667786,0.9637206792831421,0.016412487253546715,0.011655580252408981,0.011972217820584774,0.3443140685558319,0.004273849539458752,0.0024093776009976864,0.002699519507586956,0.21733985841274261
0006,000176,176,0.9833755493164062,0.9671304225921631,0.016434483230113983,0.011664479970932007,0.011987230740487576,0.34432339668273926,0.004350968170911074,0.0023991314228624105,0.0027546107303351164,0.2174421101808548
0006,000177,177,0.9823835492134094,0.9645390510559082,0.016443390399217606,0.01168911810964346,0.012014261446893215,0.3443451225757599,0.004722680430859327,0.0024855188094079494,0.0029491956811398268,0.21703867614269257
0006,000178,178,0.9866594076156616,0.9735406637191772,0.016583841294050217,0.011447207070887089,0.012088850140571594,0.34437277913093567,0.0045392150059342384,0.002513297600671649,0.002812514081597328,0.21682564914226532
0006,000179,179,0.9893617630004883,0.978723406791687,0.01669381931424141,0.011194944381713867,0.012148055247962475,0.344373494386673,0.004493525251746178,0.002507216762751341,0.0028216512873768806,0.21680110692977905
0006,000180,180,0.9898406267166138,0.9796781539916992,0.016623731702566147,0.011140472255647182,0.01211631577461958,0.3443830609321594,0.004774956498295069,0.002606562338769436,0.0029529077000916004,0.21639133989810944
0006,000181,181,0.9976397752761841,0.9952264428138733,0.016668790951371193,0.011124851182103157,0.01215085294097662,0.3444212079048157,0.004507706966251135,0.002606673166155815,0.0027880368288606405,0.216228187084198
0006,000182,182,0.9969556331634521,0.993862509727478,0.01673438772559166,0.011085862293839455,0.012186107225716114,0.3444368839263916,0.004327809903770685,0.002543932292610407,0.0026909366715699434,0.21634143590927124
0006,000183,183,0.9954163432121277,0.990725576877594,0.01675400882959366,0.011038125492632389,0.012178493663668633,0.3444727659225464,0.004533075727522373,0.002505395095795393,0.0027828169986605644,0.21638423204421997
0006,000184,184,0.9946979880332947,0.9893617033958435,0.016799794510006905,0.010984029620885849,0.012181672267615795,0.3444730341434479,0.004389208275824785,0.0024294950999319553,0.0027348289731889963,0.216565802693367
0006,000185,185,0.9901484847068787,0.9803600907325745,0.016848251223564148,0.010817695409059525,0.012188277207314968,0.3444426357746124,0.004681132268160582,0.0024350029416382313,0.002903103129938245,0.2164444476366043
0006,000186,186,0.9900116920471191,0.9799509048461914,0.01697295345366001,0.010654035955667496,0.01220689993351698,0.34447452425956726,0.004567777272313833,0.002377226483076811,0.002831429475918412,0.21650107204914093
0006,000187,187,0.9898406267166138,0.9796781539916992,0.017045699059963226,0.010495691560208797,0.01219335850328207,0.3444685637950897,0.00463729677721858,0.0023395270109176636,0.0028989871498197317,0.21663124859333038
0006,000188,188,0.98956698179245,0.9791325926780701,0.017231319099664688,0.010420653969049454,0.012218398042023182,0.34449124336242676,0.004641703329980373,0.002242225920781493,0.0029091653414070606,0.21700800955295563
0006,000189,189,0.9902169108390808,0.9803600907325745,0.017197174951434135,0.010389631614089012,0.012127970345318317,0.34449368715286255,0.005216659978032112,0.00235642003826797,0.0032067764550447464,0.2167014628648758
0006,000190,190,0.9902511239051819,0.9804964661598206,0.017066659405827522,0.010392128489911556,0.012031200341880322,0.34448373317718506,0.00502585107460618,0.002388942986726761,0.0031174845062196255,0.21668735146522522
0006,000191,191,0.9992817044258118,0.9984997510910034,0.01695181615650654,0.010453660041093826,0.0119444215670228,0.3444666266441345,0.005012322682887316,0.002440042095258832,0.0031070366967469454,0.21667690575122833
0006,000192,192,0.9996579885482788,0.9993180632591248,0.017038514837622643,0.01049260888248682,0.011932121589779854,0.3444686233997345,0.004955024924129248,0.0024431529454886913,0.0030498583801090717,0.216847762465477
0006,000193,193,0.9904221296310425,0.9807692766189575,0.017114313319325447,0.010466325096786022,0.011909149587154388,0.34444814920425415,0.0052106925286352634,0.002511620754376054,0.003208429552614689,0.21669557690620422
0006,000194,194,0.9903879165649414,0.9807692766189575,0.017163725569844246,0.010415946133434772,0.011831596493721008,0.34444430470466614,0.005335043650120497,0.0025497630704194307,0.0032951119355857372,0.21673059463500977
0006,000195,195,0.9915851950645447,0.9830878376960754,0.01730252429842949,0.010459658689796925,0.011831398122012615,0.3443973660469055,0.005338877905160189,0.002639343496412039,0.0033130976371467113,0.21659040451049805
0006,000196,196,0.9901142716407776,0.9802237153053284,0.01724863424897194,0.0104262325912714,0.011776966974139214,0.34434443712234497,0.005392205435782671,0.0026958032976835966,0.003350990591570735,0.21662010252475739
0006,000197,197,0.9897379875183105,0.9795417785644531,0.017180148512125015,0.010392722673714161,0.011720255948603153,0.3443213403224945,0.005666273646056652,0.0028109964914619923,0.003524577245116234,0.21641018986701965
0006,000198,198,0.9899774789810181,0.9800872802734375,0.017330942675471306,0.010395819321274757,0.011784950271248817,0.34428149461746216,0.00572862196713686,0.0029326353687793016,0.0035869721323251724,0.21637552976608276
0006,000199,199,0.9905589818954468,0.9813147783279419,0.01712256669998169,0.010439036414027214,0.011636211536824703,0.34423473477363586,0.005735253915190697,0.0030085486359894276,0.003635705914348364,0.21636800467967987
0006,000200,200,0.9984949231147766,0.9969994425773621,0.017093021422624588,0.010467835702002048,0.011639174073934555,0.3441773056983948,0.005716206971555948,0.003064738353714347,0.0036651010159403086,0.2166527360677719
0006,000201,201,0.9991790652275085,0.9983633756637573,0.01688912883400917,0.010427637957036495,0.0115432757884264,0.3440805971622467,0.005984497256577015,0.0031066874507814646,0.003876949893310666,0.21665483713150024
0006,000202,202,1.0,1.0,0.016835449263453484,0.010317670181393623,0.011537724174559116,0.34402740001678467,0.0061111776158213615,0.0031007956713438034,0.003957610577344894,0.21699273586273193
0006,000203,203,1.0,1.0,0.016682684421539307,0.010175072588026524,0.011484802700579166,0.34396421909332275,0.006382383871823549,0.003122748574241996,0.004165043588727713,0.21674291789531708
0006,000204,204,0.9999316334724426,0.9998636245727539,0.016620555892586708,0.010074354708194733,0.011537301354110241,0.3439179062843323,0.006299830507487059,0.0031054336577653885,0.004145903047174215,0.21682962775230408
0006,000205,205,1.0,1.0,0.01653577759861946,0.01004069484770298,0.011499546468257904,0.3439202308654785,0.0063767945393919945,0.0032198901753872633,0.004217715933918953,0.21681232750415802
0006,000206,206,1.0,1.0,0.016554515808820724,0.010051419958472252,0.01161291915923357,0.343890517950058,0.006791490130126476,0.003395907348021865,0.00453394977375865,0.21670809388160706
0006,000207,207,1.0,1.0,0.016305863857269287,0.009909856133162975,0.011541614308953285,0.34381768107414246,0.0061366138979792595,0.003278327640146017,0.004174155183136463,0.2168712168931961
0006,000208,208,1.0,1.0,0.01621377281844616,0.009779248386621475,0.011533849872648716,0.3437582850456238,0.005995819810777903,0.0032616204116493464,0.004093951545655727,0.21698984503746033
0006,000209,209,0.9980844855308533,0.9961811304092407,0.01615132950246334,0.009727872908115387,0.011448927223682404,0.343738317489624,0.006122733000665903,0.003273029113188386,0.004175028298050165,0.21697105467319489
0006,000210,210,0.9943901300430298,0.9896345138549805,0.016100414097309113,0.009683285839855671,0.011420988477766514,0.3437180817127228,0.006541150156408548,0.003370532998815179,0.0043627056293189526,0.21634119749069214
0006,000211,211,0.9941849112510681,0.9894980788230896,0.016138989478349686,0.009687092155218124,0.011346954852342606,0.34369024634361267,0.006596062332391739,0.0034606754779815674,0.004406987689435482,0.21585945785045624
0006,000212,212,0.9928166270256042,0.98827064037323,0.016251394525170326,0.00969318300485611,0.01140795461833477,0.3436705768108368,0.006351760122925043,0.0034987207036465406,0.00422945711761713,0.21550798416137695
0006,000213,213,0.9897722005844116,0.9840425848960876,0.01634819619357586,0.00970148853957653,0.011401954106986523,0.34369775652885437,0.006364034954458475,0.0034760581329464912,0.004185455851256847,0.2153560370206833
0006,000214,214,0.9870699048042297,0.9815875887870789,0.016632534563541412,0.009748880751430988,0.01150115393102169,0.34373587369918823,0.006439486984163523,0.0034157412592321634,0.004245415795594454,0.2154807299375534
0006,000215,215,0.9871724843978882,0.9822695255279541,0.016663894057273865,0.009849123656749725,0.011476266197860241,0.34377413988113403,0.006717783864587545,0.00352411693893373,0.0043564788065850735,0.21510383486747742
0006,000216,216,0.9855306148529053,0.9807692766189575,0.016830433160066605,0.010005916468799114,0.011500346474349499,0.3438250422477722,0.00657141488045454,0.0035249069333076477,0.004268069285899401,0.2151920348405838
0006,000217,217,0.9841965436935425,0.9799509048461914,0.01685733161866665,0.01012286078184843,0.011363193392753601,0.3438466787338257,0.006861578207463026,0.003641743678599596,0.004443007055670023,0.21507135033607483
0006,000218,218,0.9832729697227478,0.9783142805099487,0.016921380534768105,0.010218681767582893,0.011376495473086834,0.34383246302604675,0.006673770025372505,0.0036440312396734953,0.004330154042690992,0.21516864001750946
0006,000219,219,0.9797154664993286,0.9753137230873108,0.017056429758667946,0.010283047333359718,0.011488571763038635,0.3438068926334381,0.007104428485035896,0.003784952452406287,0.004602036904543638,0.21500277519226074
0006,000220,220,0.9790313243865967,0.9754500985145569,0.017096519470214844,0.010282459668815136,0.011300642043352127,0.3437981903553009,0.007120824418962002,0.003890692489221692,0.00460185157135129,0.21493512392044067
0006,000221,221,0.9769446849822998,0.972585916519165,0.016952132806181908,0.010264160111546516,0.011047185398638248,0.3436983823776245,0.007241255138069391,0.003958076238632202,0.004654112737625837,0.21522444486618042
0006,000222,222,0.9742423295974731,0.9686306715011597,0.01697213016450405,0.010178431868553162,0.0111561743542552,0.3435780107975006,0.0075904312543570995,0.0041711763478815556,0.0048836530186235905,0.21487802267074585
0006,000223,223,0.9733187556266785,0.9690398573875427,0.016762692481279373,0.010100928135216236,0.011005397886037827,0.34343382716178894,0.0075346361845731735,0.004264994990080595,0.0048753609880805016,0.21499846875667572
0006,000224,224,0.9724636077880859,0.9679487347602844,0.016820386052131653,0.010103083215653896,0.011010379530489445,0.34344208240509033,0.007350051775574684,0.004345617722719908,0.004713373724371195,0.21490955352783203
0006,000225,225,0.9730451107025146,0.9684942960739136,0.0168667733669281,0.010142575018107891,0.010983706451952457,0.3433834910392761,0.00728047639131546,0.004360493738204241,0.0046644676476716995,0.21527056396007538
0006,000226,226,0.9678798913955688,0.9652209877967834,0.01683346927165985,0.010102258063852787,0.010868504643440247,0.3433179557323456,0.00767452223226428,0.004476321395486593,0.004939137026667595,0.21542738378047943
0006,000227,227,0.9689403176307678,0.9660392999649048,0.016809837892651558,0.01010141521692276,0.010817679576575756,0.34326109290122986,0.007792860735207796,0.004655390977859497,0.00498298741877079,0.21569257974624634
0006,000228,228,0.9676746726036072,0.9637206792831421,0.016858022660017014,0.010070744901895523,0.01073965709656477,0.3432145416736603,0.008473497815430164,0.004946666769683361,0.0053511690348386765,0.2158607691526413
0006,000229,229,0.9678456783294678,0.9646754264831543,0.016904670745134354,0.010043003596365452,0.010619831271469593,0.3432494103908539,0.008318791165947914,0.005108175333589315,0.0053288075141608715,0.216543048620224
0006,000230,230,0.9683930277824402,0.9646754264831543,0.016869917511940002,0.009990082122385502,0.01054286863654852,0.3431997001171112,0.008643369190394878,0.005236273631453514,0.0056178998202085495,0.21652626991271973
0006,000231,231,0.9708558917045593,0.9664484858512878,0.016775410622358322,0.009905175305902958,0.010847210884094238,0.3432062268257141,0.008673316799104214,0.005346120335161686,0.005782558582723141,0.21666032075881958
0006,000232,232,0.9698638916015625,0.9660392999649048,0.016784140840172768,0.009951204061508179,0.010989720933139324,0.3432023823261261,0.008839396759867668,0.005433366633951664,0.005885927006602287,0.21640107035636902
0006,000233,233,0.9688376784324646,0.9646754264831543,0.016803471371531487,0.009953772649168968,0.011028699576854706,0.3432459235191345,0.008242976851761341,0.005249727051705122,0.005536344368010759,0.21698130667209625
0006,000234,234,0.9762263298034668,0.9723131656646729,0.016913261264562607,0.009932502172887325,0.011049414984881878,0.3431953191757202,0.008106069639325142,0.005130423698574305,0.005491785239428282,0.21767404675483704
0006,000235,235,0.9809811115264893,0.975586473941803,0.0169969592243433,0.009902361780405045,0.011099351570010185,0.3432613015174866,0.008280718699097633,0.0051500508561730385,0.005677430424839258,0.21790118515491486
0006,000236,236,0.9804679751396179,0.975995659828186,0.017110897228121758,0.009907561354339123,0.010997853241860867,0.34318339824676514,0.00824254285544157,0.005177154205739498,0.005633569322526455,0.21809428930282593
0006,000237,237,0.9812889695167542,0.9764048457145691,0.017209995537996292,0.009886477142572403,0.010800786316394806,0.34310677647590637,0.008802471682429314,0.005302944220602512,0.0057881297543644905,0.21741226315498352
0006,000238,238,0.9876171946525574,0.9837697744369507,0.017199542373418808,0.00988210178911686,0.010595337487757206,0.3429659605026245,0.008348369039595127,0.005342232529073954,0.005467626266181469,0.2172834575176239
0006,000239,239,0.9857358336448669,0.982133150100708,0.017191840335726738,0.009762902744114399,0.010496214963495731,0.342887282371521,0.008115826174616814,0.005258165765553713,0.0053373072296381,0.21735626459121704
0006,000240,240,0.988540768623352,0.9847245216369629,0.01721966080367565,0.009739229455590248,0.010388951748609543,0.34284380078315735,0.007795435376465321,0.005252002738416195,0.0051165176555514336,0.2176990807056427
0006,000241,241,0.9785866141319275,0.9735406637191772,0.01712786592543125,0.00959421694278717,0.01008849311619997,0.342716783285141,0.007937503978610039,0.005170435179024935,0.005194983910769224,0.21776825189590454
0006,000242,242,0.9810494780540466,0.9738134145736694,0.01723698526620865,0.00956661906093359,0.009884913451969624,0.34260913729667664,0.007735454011708498,0.005069528706371784,0.005091019906103611,0.21816731989383698
0006,000243,243,0.9822467565536499,0.9749045372009277,0.017265627160668373,0.009580728597939014,0.009517242200672626,0.3425363302230835,0.008075413294136524,0.004996347241103649,0.005228031426668167,0.21830597519874573
0006,000244,244,0.9770815372467041,0.9705401062965393,0.016952672973275185,0.00943095050752163,0.009395823813974857,0.34252721071243286,0.007752648089081049,0.004709699656814337,0.005091048777103424,0.2184690684080124
0006,000245,245,0.9839228391647339,0.982133150100708,0.01687399484217167,0.00943292398005724,0.009402268566191196,0.3425389528274536,0.007989241741597652,0.004661626648157835,0.005302367731928825,0.2186223715543747
0006,000246,246,0.981220543384552,0.9796781539916992,0.016618121415376663,0.009260756894946098,0.009450227953493595,0.34251669049263,0.008016763255000114,0.004689245019108057,0.005376797169446945,0.21841982007026672
0006,000247,247,0.984333336353302,0.9839062094688416,0.016595255583524704,0.009282732382416725,0.009388896636664867,0.3425544202327728,0.007669905666261911,0.004822180140763521,0.005111548583954573,0.21822082996368408
0006,000248,248,0.9849490523338318,0.9839062094688416,0.01652142032980919,0.009192944504320621,0.0093342624604702,0.34255772829055786,0.008046599105000496,0.004912803415209055,0.005306038074195385,0.21769244968891144
0006,000249,249,0.9823835492134094,0.9800872802734375,0.016557421535253525,0.009223096072673798,0.00954254250973463,0.3424953818321228,0.007776306476444006,0.004778536502271891,0.005119977984577417,0.21819065511226654
0006,000250,250,0.9860094785690308,0.9847245216369629,0.01635199598968029,0.00909002497792244,0.009711220860481262,0.3424922525882721,0.007241038605570793,0.004625307861715555,0.004840513691306114,0.21857278048992157
0006,000251,251,0.9905247688293457,0.9889525771141052,0.016112621873617172,0.009001843631267548,0.009598972275853157,0.3423764705657959,0.0073220268823206425,0.004670090042054653,0.004945843480527401,0.21872828900814056
0006,000252,252,0.9931929111480713,0.9923622608184814,0.01609729789197445,0.009015079587697983,0.009570235386490822,0.3423015773296356,0.007582615129649639,0.004776631947606802,0.005051733460277319,0.21822482347488403
0006,000253,253,0.9963399171829224,0.9956355690956116,0.01587359793484211,0.00889656413346529,0.009750421158969402,0.34228095412254333,0.0075374445877969265,0.0048798490315675735,0.005034361965954304,0.21764470636844635
0006,000254,254,0.9991106390953064,0.9980905652046204,0.015732595697045326,0.008837246336042881,0.009628647938370705,0.3422999680042267,0.007749263197183609,0.004959064070135355,0.0051160030998289585,0.21693266928195953
0006,000255,255,0.9999658465385437,0.9998636245727539,0.015759486705064774,0.008796597830951214,0.009519721381366253,0.3423424959182739,0.00776064395904541,0.004974755924195051,0.005056396592408419,0.21618196368217468
0006,000256,256,0.9954847693443298,0.990998387336731,0.015712419524788857,0.008764750324189663,0.009291759692132473,0.34233224391937256,0.007082285359501839,0.004782798234373331,0.004597000777721405,0.2159515917301178
0006,000257,257,0.994150698184967,0.98827064037323,0.015781080350279808,0.008834466338157654,0.009124820120632648,0.34232157468795776,0.007167197298258543,0.004497325047850609,0.004747412633150816,0.21611200273036957
0006,000258,258,0.9938086271286011,0.9877250790596008,0.015636254101991653,0.00876348465681076,0.009156238287687302,0.3423125147819519,0.007259616628289223,0.004274532198905945,0.004820951260626316,0.21597042679786682
0006,000259,259,1.0,1.0,0.015153546817600727,0.008477326482534409,0.009247676469385624,0.3422175943851471,0.0066314926370978355,0.00409937696531415,0.004404004197567701,0.21563692390918732
0006,000260,260,1.0,1.0,0.015165206976234913,0.008336052298545837,0.009434154257178307,0.3422446846961975,0.006682232022285461,0.003998834174126387,0.0044416761957108974,0.21528935432434082
0006,000261,261,1.0,1.0,0.015270068310201168,0.008345368318259716,0.009614999406039715,0.342259019613266,0.006068673450499773,0.003703081514686346,0.003997131250798702,0.21565036475658417
0006,000262,262,1.0,1.0,0.015102646313607693,0.008362122811377048,0.009613396599888802,0.34222498536109924,0.006261723581701517,0.0036442866548895836,0.004084551706910133,0.21545760333538055
0006,000263,263,0.9953137040138245,0.990725576877594,0.015221113339066505,0.008430064655840397,0.009610150009393692,0.3422415554523468,0.00600209878757596,0.003416225081309676,0.003979705274105072,0.21593232452869415
0006,000264,264,1.0,1.0,0.01517243217676878,0.008531390689313412,0.009516165591776371,0.3422541320323944,0.005814217962324619,0.003317237365990877,0.003807012690231204,0.21613584458827972
0006,000265,265,1.0,1.0,0.01531276572495699,0.008643515408039093,0.009535308927297592,0.3422693908214569,0.006066473666578531,0.003331629792228341,0.00392445083707571,0.21607644855976105
0006,000266,266,1.0,1.0,0.015520075336098671,0.008817004971206188,0.009576580487191677,0.3422454595565796,0.006366499699652195,0.003403238020837307,0.0040669613517820835,0.21607692539691925
0006,000267,267,1.0,1.0,0.015861310064792633,0.00887407548725605,0.009621056728065014,0.3423190712928772,0.007062258664518595,0.003566723084077239,0.004429584834724665,0.21582338213920593
0006,000268,268,1.0,1.0,0.0158564243465662,0.008968490175902843,0.009647071361541748,0.3423229455947876,0.0074665723368525505,0.0036683136131614447,0.004719691816717386,0.21623101830482483
0006,000269,269,0.9939112663269043,0.9878614544868469,0.015153953805565834,0.008727114647626877,0.009408580139279366,0.3422529399394989,0.006377096753567457,0.003582136007025838,0.004078863188624382,0.21599510312080383
0007,000002,2,1.0,1.0,0.012319313362240791,0.002550097880885005,0.00552619993686676,0.34058040380477905,0.003918027970939875,0.000811031786724925,0.0023990345653146505,0.20080898702144623
0007,000003,3,1.0,1.0,0.012455812655389309,0.003320020157843828,0.0057525052689015865,0.34074363112449646,0.004423266276717186,0.001198540790937841,0.0027148451190441847,0.201747864484787
0007,000004,4,1.0,1.0,0.012786338105797768,0.003907524980604649,0.006053481251001358,0.3408959209918976,0.00425556069239974,0.0014132428914308548,0.0026224269531667233,0.20237207412719727
0007,000005,5,1.0,1.0,0.013100107200443745,0.004437059164047241,0.006362931337207556,0.3410530388355255,0.004291578661650419,0.0015239869244396687,0.0026725002098828554,0.20267248153686523
0007,000006,6,1.0,1.0,0.013398196548223495,0.004913382697850466,0.006675588898360729,0.3412415087223053,0.00488878833130002,0.0017578739207237959,0.0031274196226149797,0.20385651290416718
0007,000007,7,0.9999316334724426,0.9998636245727539,0.013667486608028412,0.0053190491162240505,0.007008581422269344,0.34140875935554504,0.005063444841653109,0.00179295614361763,0.003216048702597618,0.20360539853572845
0007,000008,8,1.0,1.0,0.013793584890663624,0.005730935838073492,0.0072416760958731174,0.3414812684059143,0.005438441876322031,0.0020328050013631582,0.003456355072557926,0.20338942110538483
0007,000009,9,1.0,1.0,0.013992595486342907,0.005985376890748739,0.0072461203671991825,0.34146416187286377,0.005121447145938873,0.0022590754088014364,0.0032377541065216064,0.20365101099014282
0007,000010,10,1.0,1.0,0.01408421341329813,0.00615459680557251,0.007264383137226105,0.34147366881370544,0.006551386788487434,0.002552250400185585,0.004078657366335392,0.2028595507144928
